Link ID	Link reference 	Body size reference	Geographic location	General habitat	Specific habitat	Link methodology	Body size methodology	Taxonomy consumer	Lifestage consumer	Common name(s) consumer	Metabolic category consumer	Type of feeding interaction	Minimum length (m) consumer	Mean length (m) consumer	Maximum length (m) consumer	Minimum mass (g) consumer	Mean mass (g) consumer	Maximum mass (g) consumer	Taxonomy resource	Lifestage - resource	Common name(s) resource	Metabolic category resource	Minimum length (m) resource	Mean length (m) resource	Maximum length (m) resource	Minimum mass (g) resource	Mean mass (g) resource	Maximum mass (g) resource	Consumer/resource body mass ratio	Notes		
16076	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Artedidraco loennbergi	adult	fish	ectotherm vertebrate	predacious	0.045	0.081	-999	-999	-999	-999	Copepoda	adult	Copepoda	Invertebrate	0.0039	0.00614	0.00663	-999	-999	-999	9159.43737	-999
16077	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Artedidraco loennbergi	adult	fish	ectotherm vertebrate	predacious	0.045	0.081	-999	-999	-999	-999	Polychaeta	adult	Polychaeta	Invertebrate	0.0015	0.19	-999	-999	-999	-999	3.474913453	-999
16078	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Artedidraco loennbergi	adult	fish	ectotherm vertebrate	predacious	0.045	0.081	-999	-999	-999	-999	Gastropoda	adult	Gastropoda	Invertebrate	0.005	0.0852	0.17	-999	-999	-999	1.196404267	-999
16079	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Artedidraco loennbergi	adult	fish	ectotherm vertebrate	predacious	0.045	0.081	-999	-999	-999	-999	Actinaria	adult	Actinaria	Invertebrate	0.01	0.0728	0.15	-999	-999	-999	1.806531247	-999
16080	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Artedidraco shackletoni	adult	fish	ectotherm vertebrate	predacious	0.039	0.106	-999	-999	-999	-999	Crustacea	adult	Crustacea	Invertebrate	0.0002	0.12	-999	-999	-999	-999	35.56078466	-999
16081	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Artedidraco shackletoni	adult	fish	ectotherm vertebrate	predacious	0.039	0.106	-999	-999	-999	-999	Isopoda	adult	Isopoda	Invertebrate	0.003	0.08609	0.12	-999	-999	-999	71.42516718	-999
16082	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Artedidraco shackletoni	adult	fish	ectotherm vertebrate	predacious	0.039	0.106	-999	-999	-999	-999	Polychaeta	adult	Polychaeta	Invertebrate	0.0015	0.19	-999	-999	-999	-999	6.937029921	-999
16083	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Artedidraco skottsbergi	adult	fish	ectotherm vertebrate	predacious	0.031	0.111	-999	-999	-999	-999	Crustacea	adult	Crustacea	Invertebrate	0.0002	0.12	-999	-999	-999	-999	40.0327401	-999
16084	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Artedidraco skottsbergi	adult	fish	ectotherm vertebrate	predacious	0.031	0.111	-999	-999	-999	-999	Amphipoda	adult	Amphipoda	Invertebrate	0.0002	0.0385	0.12	-999	-999	-999	435.740976	-999
16085	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Artedidraco skottsbergi	adult	fish	ectotherm vertebrate	predacious	0.031	0.111	-999	-999	-999	-999	Isopoda	adult	Isopoda	Invertebrate	0.003	0.08609	0.12	-999	-999	-999	80.40725708	-999
16086	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Artedidraco skottsbergi	adult	fish	ectotherm vertebrate	predacious	0.031	0.111	-999	-999	-999	-999	Cumacea	adult	Cumacea	Invertebrate	0.0005	0.012	-999	-999	-999	-999	5039.823382	-999
16087	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Artedidraco skottsbergi	adult	fish	ectotherm vertebrate	predacious	0.031	0.111	-999	-999	-999	-999	Ostracoda	adult	Ostracoda	Invertebrate	0.0001	0.0024	-999	-999	-999	-999	147996.8003	-999
16088	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Artedidraco skottsbergi	adult	fish	ectotherm vertebrate	predacious	0.031	0.111	-999	-999	-999	-999	Polychaeta	adult	Polychaeta	Invertebrate	0.0015	0.19	-999	-999	-999	-999	7.809397866	-999
16089	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Artedidraco skottsbergi	adult	fish	ectotherm vertebrate	predacious	0.031	0.111	-999	-999	-999	-999	Gastropoda	adult	Gastropoda	Invertebrate	0.005	0.0852	0.17	-999	-999	-999	2.688756729	-999
16090	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Artedidraco skottsbergi	adult	fish	ectotherm vertebrate	predacious	0.031	0.111	-999	-999	-999	-999	Anthozoa	adult	Anthozoa	Invertebrate	0.005	0.6285	-999	-999	-999	-999	0.01431342	-999
16091	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Dolloidraco longedorsalis	adult	fish	ectotherm vertebrate	predacious	0.043	0.074	0.108	-999	-999	-999	Crustacea	adult	Crustacea	Invertebrate	0.0002	0.12	0.12	-999	-999	-999	14.1208481	-999
16092	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Dolloidraco longedorsalis	adult	fish	ectotherm vertebrate	predacious	0.043	0.074	0.108	-999	-999	-999	Amphipoda	adult	Amphipoda	Invertebrate	0.0002	0.0385	0.12	-999	-999	-999	153.6999995	-999
16093	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Dolloidraco longedorsalis	adult	fish	ectotherm vertebrate	predacious	0.043	0.074	0.108	-999	-999	-999	Isopoda	adult	Isopoda	Invertebrate	0.003	0.08609	0.12	-999	-999	-999	28.36225201	-999
16094	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Dolloidraco longedorsalis	adult	fish	ectotherm vertebrate	predacious	0.043	0.074	0.108	-999	-999	-999	Tanaidacea	adult	Tanaidacea	Invertebrate	0.0015	0.015	-999	-999	-999	-999	1112.627408	-999
16095	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Dolloidraco longedorsalis	adult	fish	ectotherm vertebrate	predacious	0.043	0.074	0.108	-999	-999	-999	Mysidacea	adult	Mysidacea	Invertebrate	0.008	0.07	-999	-999	-999	-999	43.79610759	-999
16096	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Dolloidraco longedorsalis	adult	fish	ectotherm vertebrate	predacious	0.043	0.074	0.108	-999	-999	-999	Euphausiacea	adult	Euphausiacea	Invertebrate	0.00617	0.0172	0.03631	-999	-999	-999	834.7023947	-999
16097	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Dolloidraco longedorsalis	adult	fish	ectotherm vertebrate	predacious	0.043	0.074	0.108	-999	-999	-999	Cumacea	adult	Cumacea	Invertebrate	0.0005	0.012	-999	-999	-999	-999	1777.709451	-999
16098	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Dolloidraco longedorsalis	adult	fish	ectotherm vertebrate	predacious	0.043	0.074	0.108	-999	-999	-999	Ostracoda	adult	Ostracoda	Invertebrate	0.0001	0.0024	-999	-999	-999	-999	52203.27991	-999
16099	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Dolloidraco longedorsalis	adult	fish	ectotherm vertebrate	predacious	0.043	0.074	0.108	-999	-999	-999	Copepoda	adult	Copepoda	Invertebrate	0.0039	0.00614	0.00663	-999	-999	-999	7260.855914	-999
16100	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Dolloidraco longedorsalis	adult	fish	ectotherm vertebrate	predacious	0.043	0.074	0.108	-999	-999	-999	Polychaeta	adult	Polychaeta	Invertebrate	0.0015	0.19	-999	-999	-999	-999	2.754628355	-999
16101	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Dolloidraco longedorsalis	adult	fish	ectotherm vertebrate	predacious	0.043	0.074	0.108	-999	-999	-999	Bivalvia	adult	Bivalvia	Invertebrate	0.001	0.03675	0.093	-999	-999	-999	8.585675559	-999
16102	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Dolloidraco longedorsalis	adult	fish	ectotherm vertebrate	predacious	0.043	0.074	0.108	-999	-999	-999	Gastropoda	adult	Gastropoda	Invertebrate	0.005	0.0852	0.17	-999	-999	-999	0.948411856	-999
16103	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Dolloidraco longedorsalis	adult	fish	ectotherm vertebrate	predacious	0.043	0.074	0.108	-999	-999	-999	Scaphopoda	adult	Scaphopoda	Invertebrate	0.009	0.0137	0.057	-999	-999	-999	113.9044855	-999
16104	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Dolloidraco longedorsalis	adult	fish	ectotherm vertebrate	predacious	0.043	0.074	0.108	-999	-999	-999	Hydrozoa	-999	Hydrozoa	Invertebrate	0.015	0.125	0.18	-999	-999	-999	0.347411731	-999
16105	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Dolloidraco longedorsalis	adult	fish	ectotherm vertebrate	predacious	0.043	0.074	0.108	-999	-999	-999	Anthozoa	adult	Anthozoa	Invertebrate	0.005	0.6285	-999	-999	-999	-999	0.005048808	-999
16106	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Dolloidraco longedorsalis	adult	fish	ectotherm vertebrate	predacious	0.043	0.074	0.108	-999	-999	-999	Actinaria	adult	Actinaria	Invertebrate	0.01	0.0728	0.15	-999	-999	-999	1.432070831	-999
16107	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Pogonophryne marmorata	adult	fish	ectotherm vertebrate	predacious	0.06	0.21	-999	-999	-999	-999	Epimeria macrodonta	adult	Amphipoda	Invertebrate	-999	0.035	-999	-999	-999	-999	2740.164103	-999
16108	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Pogonophryne marmorata	adult	fish	ectotherm vertebrate	predacious	0.06	0.21	-999	-999	-999	-999	Epimeria robusta	adult	Amphipoda	Invertebrate	-999	0.04	-999	-999	-999	-999	2070.110289	-999
16109	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Pogonophryne marmorata	adult	fish	ectotherm vertebrate	predacious	0.06	0.21	-999	-999	-999	-999	Iphimediella cyclogena	adult	Amphipoda	Invertebrate	-999	0.03	-999	-999	-999	-999	3787.606305	-999
16110	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Pogonophryne marmorata	adult	fish	ectotherm vertebrate	predacious	0.06	0.21	-999	-999	-999	-999	Liljeborgia georgiana	adult	Amphipoda	Invertebrate	-999	0.027	-999	-999	-999	-999	4725.584801	-999
16111	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Pogonophryne marmorata	adult	fish	ectotherm vertebrate	predacious	0.06	0.21	-999	-999	-999	-999	Cyllopus lucasii	adult	Amphipoda	Invertebrate	0.021	0.022	0.027	-999	-999	-999	7264.936724	-999
16112	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Pogonophryne marmorata	adult	fish	ectotherm vertebrate	predacious	0.06	0.21	-999	-999	-999	-999	Isopoda	adult	Isopoda	Invertebrate	0.003	0.08609	0.12	-999	-999	-999	413.9222569	-999
16113	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Pogonophryne marmorata	adult	fish	ectotherm vertebrate	predacious	0.06	0.21	-999	-999	-999	-999	Zooplankton	adult	Zooplankton	Invertebrate	0.00015	0.002	-999	-999	-999	-999	1117265.722	-999
16114	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Pogonophryne marmorata	adult	fish	ectotherm vertebrate	predacious	0.06	0.21	-999	-999	-999	-999	Euphausiacea	adult	Euphausiacea	Invertebrate	0.00617	0.0172	0.03631	-999	-999	-999	12181.75126	-999
16115	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Pogonophryne marmorata	adult	fish	ectotherm vertebrate	predacious	0.06	0.21	-999	-999	-999	-999	Polychaeta	adult	Polychaeta	Invertebrate	0.0015	0.19	-999	-999	-999	-999	40.20139111	-999
16116	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Pogonophryne phyllopogon	adult	fish	ectotherm vertebrate	predacious	0.073	0.225	-999	-999	-999	-999	Crustacea	adult	Crustacea	Invertebrate	0.0002	0.12	-999	-999	-999	-999	246.0618773	-999
16117	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Pogonophryne phyllopogon	adult	fish	ectotherm vertebrate	predacious	0.073	0.225	-999	-999	-999	-999	Amphipoda	adult	Amphipoda	Invertebrate	0.0002	0.0385	0.12	-999	-999	-999	2678.288878	-999
16118	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Pogonophryne phyllopogon	adult	fish	ectotherm vertebrate	predacious	0.073	0.225	-999	-999	-999	-999	Isopoda	adult	Isopoda	Invertebrate	0.003	0.08609	0.12	-999	-999	-999	494.2244917	-999
16119	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Pogonophryne phyllopogon	adult	fish	ectotherm vertebrate	predacious	0.073	0.225	-999	-999	-999	-999	Mysidacea	adult	Mysidacea	Invertebrate	0.008	0.07	-999	-999	-999	-999	763.1660914	-999
16120	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Pogonophryne phyllopogon	adult	fish	ectotherm vertebrate	predacious	0.073	0.225	-999	-999	-999	-999	Polychaeta	adult	Polychaeta	Invertebrate	0.0015	0.19	-999	-999	-999	-999	48.00058889	-999
16121	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Pogonophryne phyllopogon	adult	fish	ectotherm vertebrate	predacious	0.073	0.225	-999	-999	-999	-999	Crinoida	adult	Crinoida	Invertebrate	0.005	0.15	-999	-999	-999	-999	3.754682046	-999
16122	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Pogonophryne permitini	adult	fish	ectotherm vertebrate	predacious	0.051	0.149	-999	-999	-999	-999	Crustacea	adult	Crustacea	Invertebrate	0.0002	0.12	-999	-999	-999	-999	85.31472032	-999
16123	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Pogonophryne permitini	adult	fish	ectotherm vertebrate	predacious	0.051	0.149	-999	-999	-999	-999	Amphipoda	adult	Amphipoda	Invertebrate	0.0002	0.0385	0.12	-999	-999	-999	928.6179113	-999
16124	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Pogonophryne permitini	adult	fish	ectotherm vertebrate	predacious	0.051	0.149	-999	-999	-999	-999	Isopoda	adult	Isopoda	Invertebrate	0.003	0.08609	0.12	-999	-999	-999	171.3578094	-999
16125	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Pogonophryne permitini	adult	fish	ectotherm vertebrate	predacious	0.051	0.149	-999	-999	-999	-999	Mysidacea	adult	Mysidacea	Invertebrate	0.008	0.07	-999	-999	-999	-999	264.6054007	-999
16126	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Pogonophryne permitini	adult	fish	ectotherm vertebrate	predacious	0.051	0.149	-999	-999	-999	-999	Polychaeta	adult	Polychaeta	Invertebrate	0.0015	0.19	-999	-999	-999	-999	16.6427927	-999
16127	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Pogonophryne permitini	adult	fish	ectotherm vertebrate	predacious	0.051	0.149	-999	-999	-999	-999	Hydrozoa	-999	Hydrozoa	Invertebrate	0.015	0.125	0.18	-999	-999	-999	2.098976947	-999
16128	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Pogonophryne permitini	adult	fish	ectotherm vertebrate	predacious	0.051	0.149	-999	-999	-999	-999	Scaphopoda	adult	Scaphopoda	Invertebrate	0.009	0.0137	0.057	-999	-999	-999	688.1831217	-999
16129	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Pogonophryne scotti	adult	fish	ectotherm vertebrate	predacious	0.19	0.29	-999	-999	-999	-999	Fish	adult	Fish	ectotherm vertebrate	0.031	0.1671	1.38	-999	-999	-999	4.123949879	-999
16130	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Pogonophryne barsukovi	adult	fish	ectotherm vertebrate	predacious	0.11	0.21	-999	-999	-999	-999	Fish	adult	Fish	ectotherm vertebrate	0.031	0.1671	1.38	-999	-999	-999	1.799095061	-999
16131	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Cygnodraco mawsoni	adult	fish	ectotherm vertebrate	predacious	0.132	0.358	-999	-999	-999	-999	Crustacea	adult	Crustacea	Invertebrate	0.0002	0.12	-999	-999	-999	-999	811.7356878	-999
